language,sent_id,tok_id,token,upos,lemma
de,673,1,Es,PRON,es
de,673,2,hilft,VERB,helfen
de,673,3,nichts,PRON,nichts
de,673,4,",",PUNCT,--
de,673,5,“,PUNCT,--
de,673,6,fuhr,VERB,fahren
de,673,7,K.,PROPN,K.
de,673,8,fort,ADV,fort
de,673,9,",",PUNCT,--
de,673,10,„,PUNCT,--
de,673,11,auch,ADV,auch
de,673,12,Ihr,DET,ihr
de,673,13,Heftchen,NOUN,Heftchen
de,673,14,",",PUNCT,--
de,673,15,Herr,NOUN,Herr
de,673,16,Untersuchungsrichter,NOUN,Untersuchungsrichter
de,673,17,",",PUNCT,--
de,673,18,bestätigt,VERB,bestätigen
de,673,19,",",PUNCT,--
de,673,20,was,PRON,wer
de,673,21,ich,PRON,ich
de,673,22,sage,VERB,sagen
de,673,23,.,PUNCT,--
de,673,24,“,PUNCT,--
de,689,0,Auch,ADV,auch
de,689,1,K.,PROPN,K.
de,689,2,maß,VERB,maß
de,689,3,ihm,PRON,ihm
de,689,4,keine,DET,kein
de,689,5,Bedeutung,NOUN,Bedeutung
de,689,6,bei,ADP,bei
de,689,7,",",PUNCT,--
de,689,8,war,AUX,sein
de,689,9,aber,ADV,aber
de,689,10,doch,ADV,doch
de,689,11,aufgemuntert,VERB,aufgemuntern
de,689,12,;,PUNCT,--
de,710,0,Als,SCONJ,als
de,710,1,K.,PROPN,K.
de,710,2,sich,PRON,sich
de,710,3,hier,ADV,hier
de,710,4,unterbrach,VERB,unterbrechen
de,710,5,und,CCONJ,und
de,710,6,nach,ADP,nach
de,710,7,dem,DET,der
de,710,8,stillen,ADJ,still
de,710,9,Untersuchungsrichter,NOUN,Untersuchungsrichter
de,710,10,hinsah,VERB,hinsehen
de,710,11,",",PUNCT,--
de,710,12,glaubte,VERB,glauben
de,710,13,er,PRON,er
de,710,14,zu,PART,zu
de,710,15,bemerken,VERB,bemerken
de,710,16,",",PUNCT,--
de,710,17,daß,SCONJ,daß
de,710,18,dieser,PRON,dieser
de,710,19,gerade,ADV,gerade
de,710,20,mit,ADP,mit
de,710,21,einem,DET,ein
de,710,22,Blick,NOUN,Blick
de,710,23,jemandem,PRON,jemand
de,710,24,in,ADP,in
de,710,25,der,DET,der
de,710,26,Menge,NOUN,Menge
de,710,27,ein,DET,ein
de,710,28,Zeichen,NOUN,Zeichen
de,710,29,gab,VERB,geben
de,710,30,.,PUNCT,--
de,731,0,Und,CCONJ,und
de,731,1,der,DET,der
de,731,2,Sinn,NOUN,Sinn
de,731,3,dieser,DET,dieser
de,731,4,großen,ADJ,groß
de,731,5,Organisation,NOUN,Organisation
de,731,6,",",PUNCT,--
de,731,7,meine,DET,mein
de,731,8,Herren,NOUN,Herr
de,731,9,?,PUNCT,--
de,763,0,„,PUNCT,--
de,763,1,Ihr,PRON,ihr
de,763,2,Lumpen,NOUN,Lumpen
de,763,3,",",PUNCT,--
de,763,4,ich,PRON,ich
de,763,5,schenke,VERB,schenken
de,763,6,euch,PRON,euch
de,763,7,alle,DET,aller
de,763,8,Verhöre,NOUN,Verhöre
de,763,9,",",PUNCT,--
de,763,10,“,PUNCT,--
de,763,11,rief,VERB,rufen
de,763,12,er,PRON,er
de,763,13,",",PUNCT,--
de,763,14,öffnete,VERB,öffnen
de,763,15,die,DET,der
de,763,16,Tür,NOUN,Tür
de,763,17,und,CCONJ,und
de,763,18,eilte,VERB,eilen
de,763,19,die,DET,der
de,763,20,Treppe,NOUN,Treppe
de,763,21,hinunter,ADV,hinunter
de,763,22,.,PUNCT,--
de,769,0,DER,DET,DER
de,769,1,STUDENT,PROPN,STUDENT
de,769,2,·,ADJ,·
de,776,0,„,PUNCT,--
de,776,1,Warum,ADV,warum
de,776,2,sollte,AUX,sollen
de,776,3,keine,DET,kein
de,776,4,Sitzung,NOUN,Sitzung
de,776,5,sein,AUX,sein
de,776,6,?,PUNCT,--
de,776,7,“,PUNCT,--
de,776,8,fragte,VERB,fragen
de,776,9,er,PRON,er
de,776,10,und,CCONJ,und
de,776,11,wollte,AUX,wollen
de,776,12,es,PRON,es
de,776,13,nicht,PART,nicht
de,776,14,glauben,VERB,glauben
de,776,15,.,PUNCT,--
de,785,0,„,PUNCT,--
de,785,1,Nun,ADV,nun
de,785,2,",",PUNCT,--
de,785,3,dann,ADV,dann
de,785,4,gehe,VERB,gehen
de,785,5,ich,PRON,ich
de,785,6,wieder,ADV,wieder
de,785,7,",",PUNCT,--
de,785,8,“,PUNCT,--
de,785,9,sagte,VERB,sagen
de,785,10,K.,PROPN,K.
de,785,11,„,PUNCT,--
de,785,12,Soll,AUX,sollen
de,785,13,ich,PRON,ich
de,785,14,dem,DET,der
de,785,15,Untersuchungsrichter,NOUN,Untersuchungsrichter
de,785,16,etwas,PRON,etwas
de,785,17,melden,VERB,melden
de,785,18,?,PUNCT,--
de,785,19,“,PUNCT,--
de,785,20,fragte,VERB,fragen
de,785,21,die,DET,der
de,785,22,Frau,NOUN,Frau
de,785,23,.,PUNCT,--
de,788,0,Die,DET,der
de,788,1,Frau,NOUN,Frau
de,788,2,bemerkte,VERB,bemerken
de,788,3,sein,DET,sein
de,788,4,Staunen,NOUN,Staune
de,788,5,und,CCONJ,und
de,788,6,sagte,VERB,sagen
de,788,7,:,PUNCT,--
de,788,8,„,PUNCT,--
de,788,9,Ja,PART,ja
de,788,10,",",PUNCT,--
de,788,11,wir,PRON,wir
de,788,12,haben,VERB,haben
de,788,13,hier,ADV,hier
de,788,14,freie,ADJ,frei
de,788,15,Wohnung,NOUN,Wohnung
de,788,16,",",PUNCT,--
de,788,17,müssen,AUX,müssen
de,788,18,aber,ADV,aber
de,788,19,an,ADP,an
de,788,20,Sitzungstagen,NOUN,Sitzungstage
de,788,21,das,DET,der
de,788,22,Zimmer,NOUN,Zimmer
de,788,23,ausräumen,VERB,ausräumen
de,788,24,.,PUNCT,--
de,811,0,Aber,CCONJ,aber
de,811,1,ich,PRON,ich
de,811,2,bin,AUX,sein
de,811,3,dadurch,ADV,dadurch
de,811,4,",",PUNCT,--
de,811,5,daß,SCONJ,daß
de,811,6,ich,PRON,ich
de,811,7,angeblich,ADV,angeblich
de,811,8,verhaftet,VERB,verhaften
de,811,9,wurde,AUX,werden
de,811,10,—,PUNCT,--
de,811,11,ich,PRON,ich
de,811,12,bin,AUX,sein
de,811,13,nämlich,ADV,nämlich
de,811,14,verhaftet,VERB,verhaften
de,811,15,—,PUNCT,--
de,811,16,gezwungen,VERB,zwingen
de,811,17,worden,AUX,werden
de,811,18,",",PUNCT,--
de,811,19,hier,ADV,hier
de,811,20,einzugreifen,VERB,eingreifen
de,811,21,",",PUNCT,--
de,811,22,und,CCONJ,und
de,811,23,zwar,ADV,zwar
de,811,24,um,ADP,um
de,811,25,meinetwillen,VERB,meinetwillen
de,811,26,.,PUNCT,--
de,822,0,„,PUNCT,--
de,822,1,Die,DET,der
de,822,2,Plagen,NOUN,Plage
de,822,3,",",PUNCT,--
de,822,4,welche,DET,welcher
de,822,5,Grete,PROPN,Grete
de,822,6,von,ADP,von
de,822,7,ihrem,DET,ihr
de,822,8,Manne,NOUN,Manne
de,822,9,Hans,PROPN,Hans
de,822,10,zu,PART,zu
de,822,11,erleiden,VERB,erleiden
de,822,12,hatte,AUX,haben
de,822,13,.,PUNCT,--
de,822,14,“,PUNCT,--
de,829,0,Über,ADP,über
de,829,1,meine,DET,mein
de,829,2,Gefahr,NOUN,Gefahr
de,829,3,reden,VERB,reden
de,829,4,Sie,PRON,sie
de,829,5,nicht,PART,nicht
de,829,6,mehr,ADV,mehr
de,829,7,",",PUNCT,--
de,829,8,ich,PRON,ich
de,829,9,fürchte,VERB,fürchten
de,829,10,die,DET,der
de,829,11,Gefahr,NOUN,Gefahr
de,829,12,nur,ADV,nur
de,829,13,dort,ADV,dort
de,829,14,",",PUNCT,--
de,829,15,wo,SCONJ,wo
de,829,16,ich,PRON,ich
de,829,17,sie,PRON,sie
de,829,18,fürchten,VERB,fürchten
de,829,19,will,AUX,wollen
de,829,20,.,PUNCT,--
de,833,0,Sie,PRON,sie
de,833,1,fielen,VERB,fallen
de,833,2,mir,PRON,mir
de,833,3,übrigens,ADV,übrigens
de,833,4,gleich,ADV,gleich
de,833,5,damals,ADV,damals
de,833,6,auf,ADP,auf
de,833,7,",",PUNCT,--
de,833,8,als,SCONJ,als
de,833,9,Sie,PRON,sie
de,833,10,zum,ADP,zu
de,833,11,erstenmal,ADV,erstenmal
de,833,12,hier,ADV,hier
de,833,13,eintraten,VERB,eintraen
de,833,14,.,PUNCT,--
de,835,0,‚,ADV,‚
de,835,1,Das,PRON,der
de,835,2,ist,AUX,sein
de,835,3,also,ADV,also
de,835,4,alles,PRON,alle
de,835,5,",",PUNCT,--
de,835,6,‘,PUNCT,--
de,835,7,dachte,VERB,denken
de,835,8,K.,PROPN,K.
de,835,9,",",PUNCT,--
de,835,10,‚,ADV,‚
de,835,11,sie,PRON,sie
de,835,12,bietet,VERB,bieten
de,835,13,sich,PRON,sich
de,835,14,mir,PRON,mir
de,835,15,an,ADP,an
de,835,16,",",PUNCT,--
de,835,17,sie,PRON,sie
de,835,18,ist,AUX,sein
de,835,19,verdorben,VERB,verderben
de,835,20,wie,ADP,wie
de,835,21,alle,PRON,alle
de,835,22,hier,ADV,hier
de,835,23,rings,ADV,rings
de,835,24,herum,ADV,herum
de,835,25,",",PUNCT,--
de,835,26,sie,PRON,sie
de,835,27,hat,AUX,haben
de,835,28,die,DET,der
de,835,29,Gerichtsbeamten,NOUN,Gerichtsbeamt
de,835,30,satt,ADV,satt
de,835,31,",",PUNCT,--
de,835,32,was,PRON,was
de,835,33,ja,ADV,ja
de,835,34,begreiflich,ADV,begreiflich
de,835,35,ist,AUX,sein
de,835,36,",",PUNCT,--
de,835,37,und,CCONJ,und
de,835,38,begrüßt,VERB,begrüßen
de,835,39,deshalb,ADV,deshalb
de,835,40,jeden,DET,jeder
de,835,41,beliebigen,ADJ,beliebig
de,835,42,Fremden,NOUN,fremde
de,835,43,mit,ADP,mit
de,835,44,einem,DET,ein
de,835,45,Kompliment,NOUN,Kompliment
de,835,46,wegen,ADP,wegen
de,835,47,seiner,DET,sein
de,835,48,Augen,NOUN,Auge
de,835,49,.,PUNCT,--
de,841,0,Das,PRON,der
de,841,1,will,AUX,wollen
de,841,2,ich,PRON,ich
de,841,3,nicht,PART,nicht
de,841,4,.,PUNCT,--
de,858,0,Vorausgesetzt,VERB,Vorausgesetzt
de,858,1,",",PUNCT,--
de,858,2,daß,SCONJ,daß
de,858,3,es,PRON,es
de,858,4,überhaupt,ADV,überhaupt
de,858,5,zu,ADP,zu
de,858,6,einem,DET,ein
de,858,7,wirklichen,ADJ,wirklich
de,858,8,Abschluß,NOUN,Abschluß
de,858,9,des,DET,der
de,858,10,Prozesses,NOUN,Prozeß
de,858,11,kommt,VERB,kommen
de,858,12,",",PUNCT,--
de,858,13,was,PRON,wer
de,858,14,ich,PRON,ich
de,858,15,sehr,ADV,sehr
de,858,16,bezweifle,VERB,bezweifle
de,858,17,.,PUNCT,--
de,868,0,Ich,PRON,ich
de,868,1,wußte,VERB,wissen
de,868,2,nicht,PART,nicht
de,868,3,",",PUNCT,--
de,868,4,daß,SCONJ,daß
de,868,5,er,PRON,er
de,868,6,nur,ADV,nur
de,868,7,ein,DET,ein
de,868,8,niedriger,ADJ,niedrig
de,868,9,Beamter,NOUN,Beamter
de,868,10,ist,AUX,sein
de,868,11,",",PUNCT,--
de,868,12,aber,CCONJ,aber
de,868,13,da,SCONJ,da
de,868,14,Sie,PRON,sie
de,868,15,es,PRON,es
de,868,16,sagen,VERB,sagen
de,868,17,",",PUNCT,--
de,868,18,wird,AUX,werden
de,868,19,es,PRON,es
de,868,20,wahrscheinlich,ADV,wahrscheinlich
de,868,21,richtig,ADV,richtig
de,868,22,sein,AUX,sein
de,868,23,.,PUNCT,--
de,893,0,Auf,ADP,auf
de,893,1,welche,DET,welcher
de,893,2,Weise,NOUN,Weise
de,893,3,konnte,AUX,können
de,893,4,sie,PRON,sie
de,893,5,ihn,PRON,ihn
de,893,6,einfangen,VERB,einfangen
de,893,7,?,PUNCT,--
de,898,0,Es,PRON,es
de,898,1,könnte,AUX,können
de,898,2,sich,PRON,sich
de,898,3,dann,ADV,dann
de,898,4,einmal,ADV,einmal
de,898,5,der,DET,der
de,898,6,Fall,NOUN,Fall
de,898,7,ereignen,VERB,ereignen
de,898,8,",",PUNCT,--
de,898,9,daß,SCONJ,daß
de,898,10,der,DET,der
de,898,11,Untersuchungsrichter,NOUN,Untersuchungsrichter
de,898,12,nach,ADP,nach
de,898,13,mühevoller,ADJ,mühevoll
de,898,14,Arbeit,NOUN,Arbeit
de,898,15,an,ADP,an
de,898,16,Lügenberichten,NOUN,Lügenbericht
de,898,17,über,ADP,über
de,898,18,K.,PROPN,K.
de,898,19,in,ADP,in
de,898,20,später,ADJ,spät
de,898,21,Nacht,NOUN,Nacht
de,898,22,das,DET,der
de,898,23,Bett,NOUN,Bett
de,898,24,der,DET,der
de,898,25,Frau,NOUN,Frau
de,898,26,leer,ADV,leer
de,898,27,fand,VERB,finden
de,898,28,.,PUNCT,--
de,908,0,K.,PROPN,K.
de,908,1,blieb,VERB,bleiben
de,908,2,ganz,ADV,ganz
de,908,3,nahe,ADV,nah
de,908,4,bei,ADP,bei
de,908,5,ihm,PRON,ihm
de,908,6,stehn,ADV,stehn
de,908,7,und,CCONJ,und
de,908,8,sagte,VERB,sagen
de,908,9,lächelnd,ADV,lächelnd
de,908,10,:,PUNCT,--
de,910,0,Wenn,SCONJ,wenn
de,910,1,Sie,PRON,sie
de,910,2,aber,ADV,aber
de,910,3,vielleicht,ADV,vielleicht
de,910,4,hergekommen,VERB,hergekommen
de,910,5,sind,AUX,sein
de,910,6,",",PUNCT,--
de,910,7,um,SCONJ,um
de,910,8,zu,PART,zu
de,910,9,studieren,VERB,studieren
de,910,10,—,PUNCT,--
de,910,11,ich,PRON,ich
de,910,12,hörte,VERB,hören
de,910,13,",",PUNCT,--
de,910,14,daß,SCONJ,daß
de,910,15,Sie,PRON,sie
de,910,16,Student,NOUN,Student
de,910,17,sind,AUX,sein
de,910,18,—,PUNCT,--
de,910,19,so,ADV,so
de,910,20,will,AUX,wollen
de,910,21,ich,PRON,ich
de,910,22,Ihnen,PRON,ihnen
de,910,23,gerne,ADV,gerne
de,910,24,Platz,NOUN,Platz
de,910,25,machen,VERB,machen
de,910,26,und,CCONJ,und
de,910,27,mit,ADP,mit
de,910,28,der,DET,der
de,910,29,Frau,NOUN,Frau
de,910,30,weggehn,VERB,weggehn
de,910,31,.,PUNCT,--
de,932,0,K.,PROPN,K.
de,932,1,gefiel,VERB,gefallen
de,932,2,diese,DET,dieser
de,932,3,Vorstellung,NOUN,Vorstellung
de,932,4,so,ADV,so
de,932,5,",",PUNCT,--
de,932,6,daß,SCONJ,daß
de,932,7,er,PRON,er
de,932,8,beschloß,VERB,beschließen
de,932,9,",",PUNCT,--
de,932,10,wenn,SCONJ,wenn
de,932,11,sich,PRON,sich
de,932,12,nur,ADV,nur
de,932,13,irgendeine,DET,irgendein
de,932,14,Gelegenheit,NOUN,Gelegenheit
de,932,15,dafür,ADV,dafür
de,932,16,ergeben,VERB,ergeben
de,932,17,sollte,AUX,sollen
de,932,18,",",PUNCT,--
de,932,19,den,DET,der
de,932,20,Studenten,NOUN,Student
de,932,21,einmal,ADV,einmal
de,932,22,zu,ADP,zu
de,932,23,Elsa,PROPN,Elsa
de,932,24,mitzunehmen,VERB,mitnehmen
de,932,25,.,PUNCT,--
de,954,0,Und,CCONJ,und
de,954,1,er,PRON,er
de,954,2,reichte,VERB,reichen
de,954,3,K.,PROPN,K.
de,954,4,",",PUNCT,--
de,954,5,der,PRON,der
de,954,6,es,PRON,es
de,954,7,gar,ADV,gar
de,954,8,nicht,PART,nicht
de,954,9,erwartet,VERB,erwarten
de,954,10,hatte,AUX,haben
de,954,11,",",PUNCT,--
de,954,12,die,DET,der
de,954,13,Hand,NOUN,Hand
de,954,14,.,PUNCT,--
de,966,0,Davon,ADV,davon
de,966,1,träume,VERB,träumen
de,966,2,ich,PRON,ich
de,966,3,immer,ADV,immer
de,966,4,.,PUNCT,--
de,981,0,Aber,CCONJ,aber
de,981,1,ich,PRON,ich
de,981,2,darf,AUX,dürfen
de,981,3,es,PRON,es
de,981,4,nicht,PART,nicht
de,981,5,und,CCONJ,und
de,981,6,andere,PRON,anderer
de,981,7,machen,VERB,machen
de,981,8,mir,PRON,mir
de,981,9,den,DET,der
de,981,10,Gefallen,NOUN,Gefallen
de,981,11,nicht,PART,nicht
de,981,12,",",PUNCT,--
de,981,13,denn,CCONJ,denn
de,981,14,alle,PRON,alle
de,981,15,fürchten,VERB,fürchten
de,981,16,seine,DET,sein
de,981,17,Macht,NOUN,Macht
de,981,18,.,PUNCT,--
de,993,0,„,PUNCT,--
de,993,1,Man,PRON,man
de,993,2,rebelliert,VERB,rebellieren
de,993,3,eben,ADV,eben
de,993,4,immer,ADV,immer
de,993,5,.,PUNCT,--
de,993,6,“,PUNCT,--
de,998,0,Es,PRON,es
de,998,1,wird,AUX,werden
de,998,2,sich,PRON,sich
de,998,3,niemand,PRON,niemand
de,998,4,um,ADP,um
de,998,5,Sie,PRON,sie
de,998,6,kümmern,VERB,kümmern
de,998,7,.,PUNCT,--
de,998,8,“,PUNCT,--
de,1014,0,Sie,PRON,sie
de,1014,1,standen,VERB,stehen
de,1014,2,niemals,ADV,niemals
de,1014,3,vollständig,ADV,vollständig
de,1014,4,aufrecht,ADV,aufrecht
de,1014,5,",",PUNCT,--
de,1014,6,der,DET,der
de,1014,7,Rücken,NOUN,Rücken
de,1014,8,war,AUX,sein
de,1014,9,geneigt,VERB,neigen
de,1014,10,",",PUNCT,--
de,1014,11,die,DET,der
de,1014,12,Knie,NOUN,Knie
de,1014,13,geknickt,VERB,knicken
de,1014,14,",",PUNCT,--
de,1014,15,sie,PRON,sie
de,1014,16,standen,VERB,stehen
de,1014,17,wie,ADP,wie
de,1014,18,Straßenbettler,NOUN,Straßenbettler
de,1014,19,.,PUNCT,--
de,1019,0,„,PUNCT,--
de,1019,1,Worauf,ADV,worauf
de,1019,2,warten,VERB,warten
de,1019,3,Sie,PRON,sie
de,1019,4,hier,ADV,hier
de,1019,5,?,PUNCT,--
de,1019,6,“,PUNCT,--
de,1019,7,fragte,VERB,fragen
de,1019,8,K.,PROPN,K.
de,1019,9,höflich,ADV,höflich
de,1019,10,.,PUNCT,--
de,1026,0,Offenbar,ADV,offenbar
de,1026,1,hatte,AUX,haben
de,1026,2,er,PRON,er
de,1026,3,diesen,DET,dieser
de,1026,4,Anfang,NOUN,Anfang
de,1026,5,gewählt,VERB,wählen
de,1026,6,",",PUNCT,--
de,1026,7,um,SCONJ,um
de,1026,8,ganz,ADV,ganz
de,1026,9,genau,ADV,genau
de,1026,10,auf,ADP,auf
de,1026,11,die,DET,der
de,1026,12,Fragestellung,NOUN,Fragestellung
de,1026,13,zu,PART,zu
de,1026,14,antworten,VERB,antworten
de,1026,15,",",PUNCT,--
de,1026,16,fand,VERB,finden
de,1026,17,aber,ADV,aber
de,1026,18,jetzt,ADV,jetzt
de,1026,19,die,DET,der
de,1026,20,Fortsetzung,NOUN,Fortsetzung
de,1026,21,nicht,PART,nicht
de,1026,22,.,PUNCT,--
de,1040,0,glaubte,VERB,glauben
de,1040,1,man,PRON,man
de,1040,2,ihm,PRON,ihm
de,1040,3,nicht,PART,nicht
de,1040,4,",",PUNCT,--
de,1040,5,daß,SCONJ,daß
de,1040,6,er,PRON,er
de,1040,7,angeklagt,VERB,anklagen
de,1040,8,war,AUX,sein
de,1040,9,",",PUNCT,--
de,1040,10,so,ADV,so
de,1040,11,war,AUX,sein
de,1040,12,es,PRON,es
de,1040,13,desto,ADV,desto
de,1040,14,besser,ADV,gut
de,1040,15,;,PUNCT,--
de,1047,0,Der,DET,der
de,1047,1,Wächter,NOUN,Wächter
de,1047,2,",",PUNCT,--
de,1047,3,der,PRON,der
de,1047,4,wegen,ADP,wegen
de,1047,5,des,DET,der
de,1047,6,Schreins,NOUN,Schrein
de,1047,7,gekommen,VERB,kommen
de,1047,8,war,AUX,sein
de,1047,9,",",PUNCT,--
de,1047,10,fragte,VERB,fragen
de,1047,11,nach,ADP,nach
de,1047,12,dem,DET,der
de,1047,13,Vorgefallenen,NOUN,vorgefallener
de,1047,14,.,PUNCT,--
de,1058,0,„,PUNCT,--
de,1058,1,Es,PRON,es
de,1058,2,ist,AUX,sein
de,1058,3,der,DET,der
de,1058,4,einzige,ADJ,einzig
de,1058,5,Weg,NOUN,Weg
de,1058,6,",",PUNCT,--
de,1058,7,“,PUNCT,--
de,1058,8,sagte,VERB,sagen
de,1058,9,der,DET,der
de,1058,10,Gerichtsdiener,NOUN,Gerichtsdiener
de,1058,11,nun,ADV,nun
de,1058,12,schon,ADV,schon
de,1058,13,vorwurfsvoll,ADV,vorwurfsvoll
de,1058,14,",",PUNCT,--
de,1058,15,„,PUNCT,--
de,1058,16,ich,PRON,ich
de,1058,17,kann,AUX,können
de,1058,18,nicht,PART,nicht
de,1058,19,wieder,ADV,wieder
de,1058,20,mit,ADP,mit
de,1058,21,Ihnen,PRON,ihnen
de,1058,22,zurückgehn,NUM,zurückgehn
de,1058,23,",",PUNCT,--
de,1058,24,ich,PRON,ich
de,1058,25,muß,AUX,müssen
de,1058,26,doch,ADV,doch
de,1058,27,meine,DET,mein
de,1058,28,Meldung,NOUN,Meldung
de,1058,29,vorbringen,VERB,vorbringen
de,1058,30,und,CCONJ,und
de,1058,31,habe,AUX,haben
de,1058,32,schon,ADV,schon
de,1058,33,viel,DET,viel
de,1058,34,Zeit,NOUN,Zeit
de,1058,35,durch,ADP,durch
de,1058,36,Sie,PRON,sie
de,1058,37,versäumt,VERB,versäumen
de,1058,38,.,PUNCT,--
de,1058,39,“,PUNCT,--
de,1070,0,Aber,CCONJ,aber
de,1070,1,sein,AUX,sein
de,1070,2,stummes,VERB,stummes
de,1071,0,Dastehn,ADV,dastehn
de,1071,1,mußte,AUX,müssen
de,1071,2,auffallend,ADV,auffallend
de,1071,3,sein,AUX,sein
de,1071,4,und,CCONJ,und
de,1071,5,wirklich,ADV,wirklich
de,1071,6,sahen,VERB,sehen
de,1071,7,ihn,PRON,ihn
de,1071,8,das,DET,der
de,1071,9,Mädchen,NOUN,Mädchen
de,1071,10,und,CCONJ,und
de,1071,11,der,DET,der
de,1071,12,Gerichtsdiener,NOUN,Gerichtsdiener
de,1071,13,derartig,ADV,derartig
de,1071,14,an,ADP,an
de,1071,15,",",PUNCT,--
de,1071,16,als,SCONJ,als
de,1071,17,ob,SCONJ,ob
de,1071,18,in,ADP,in
de,1071,19,der,DET,der
de,1071,20,nächsten,ADJ,nächster
de,1071,21,Minute,NOUN,Minute
de,1071,22,irgendeine,DET,irgendein
de,1071,23,große,ADJ,groß
de,1071,24,Verwandlung,NOUN,Verwandlung
de,1071,25,mit,ADP,mit
de,1071,26,ihm,PRON,ihm
de,1071,27,geschehen,VERB,geschehen
de,1071,28,müsse,AUX,müssen
de,1071,29,",",PUNCT,--
de,1071,30,die,PRON,der
de,1071,31,sie,PRON,sie
de,1071,32,zu,PART,zu
de,1071,33,beobachten,VERB,beobachten
de,1071,34,nicht,PART,nicht
de,1071,35,versäumen,VERB,versäumen
de,1071,36,wollten,AUX,wollen
de,1071,37,.,PUNCT,--
de,1103,0,Und,CCONJ,und
de,1103,1,er,PRON,er
de,1103,2,hob,VERB,heben
de,1103,3,die,DET,der
de,1103,4,Schultern,NOUN,Schulter
de,1103,5,",",PUNCT,--
de,1103,6,um,SCONJ,um
de,1103,7,es,PRON,es
de,1103,8,den,DET,der
de,1103,9,beiden,PRON,beide
de,1103,10,zu,PART,zu
de,1103,11,erleichtern,VERB,erleichtern
de,1103,12,",",PUNCT,--
de,1103,13,ihm,PRON,ihm
de,1103,14,unter,ADP,unter
de,1103,15,die,DET,der
de,1103,16,Arme,NOUN,Arm
de,1103,17,zu,PART,zu
de,1103,18,greifen,VERB,greifen
de,1103,19,.,PUNCT,--
de,1113,0,Er,PRON,er
de,1113,1,weiß,VERB,wissen
de,1113,2,auf,ADP,auf
de,1113,3,alle,DET,aller
de,1113,4,Fragen,NOUN,Frage
de,1113,5,eine,DET,ein
de,1113,6,Antwort,NOUN,Antwort
de,1113,7,",",PUNCT,--
de,1113,8,Sie,PRON,sie
de,1113,9,können,AUX,können
de,1113,10,ihn,PRON,ihn
de,1113,11,",",PUNCT,--
de,1113,12,wenn,SCONJ,wenn
de,1113,13,Sie,PRON,sie
de,1113,14,einmal,ADV,einmal
de,1113,15,Lust,NOUN,Lust
de,1113,16,dazu,ADV,dazu
de,1113,17,haben,VERB,haben
de,1113,18,",",PUNCT,--
de,1113,19,daraufhin,ADV,daraufhin
de,1113,20,erproben,VERB,erproben
de,1113,21,.,PUNCT,--
de,1126,0,„,PUNCT,--
de,1126,1,Ich,PRON,ich
de,1126,2,glaube,VERB,glauben
de,1126,3,",",PUNCT,--
de,1126,4,er,PRON,er
de,1126,5,würde,AUX,werden
de,1126,6,noch,ADV,noch
de,1126,7,ärgere,ADJ,ärgern
de,1126,8,Beleidigungen,NOUN,Beleidigung
de,1126,9,verzeihen,VERB,verzeihen
de,1126,10,",",PUNCT,--
de,1126,11,wenn,SCONJ,wenn
de,1126,12,ich,PRON,ich
de,1126,13,ihn,PRON,ihn
de,1126,14,schließlich,ADV,schließlich
de,1126,15,hinausführe,VERB,hinausführen
de,1126,16,.,PUNCT,--
de,1126,17,“,PUNCT,--
de,1139,0,„,PUNCT,--
de,1139,1,Ich,PRON,ich
de,1139,2,weiß,VERB,wissen
de,1139,3,",",PUNCT,--
de,1139,4,“,PUNCT,--
de,1139,5,sagte,VERB,sagen
de,1139,6,er,PRON,er
de,1139,7,",",PUNCT,--
de,1139,8,„,PUNCT,--
de,1139,9,daß,SCONJ,daß
de,1139,10,die,DET,der
de,1139,11,Erledigung,NOUN,Erledigung
de,1139,12,meiner,DET,mein
de,1139,13,Anträge,NOUN,Antrag
de,1139,14,heute,ADV,heute
de,1139,15,noch,ADV,noch
de,1139,16,nicht,PART,nicht
de,1139,17,gegeben,VERB,geben
de,1139,18,werden,AUX,werden
de,1139,19,kann,AUX,können
de,1139,20,.,PUNCT,--
de,1146,0,„,PUNCT,--
de,1146,1,Nein,PART,nein
de,1146,2,",",PUNCT,--
de,1146,3,“,PUNCT,--
de,1146,4,sagte,VERB,sagen
de,1146,5,K.,PROPN,K.
de,1146,6,",",PUNCT,--
de,1146,7,„,PUNCT,--
de,1146,8,ich,PRON,ich
de,1146,9,will,AUX,wollen
de,1146,10,nicht,PART,nicht
de,1146,11,ausruhn,ADV,ausruhn
de,1146,12,.,PUNCT,--
de,1146,13,“,PUNCT,--
de,1164,0,Wollte,AUX,Wollte
de,1164,1,etwa,ADV,etwa
de,1164,2,sein,DET,sein
de,1164,3,Körper,NOUN,Körper
de,1164,4,revolutionieren,VERB,revolutionieren
de,1164,5,und,CCONJ,und
de,1164,6,ihm,PRON,ihm
de,1164,7,einen,DET,ein
de,1164,8,neuen,ADJ,neu
de,1164,9,Prozeß,NOUN,Prozeß
de,1164,10,bereiten,VERB,bereiten
de,1164,11,",",PUNCT,--
de,1164,12,da,SCONJ,da
de,1164,13,er,PRON,er
de,1164,14,den,DET,der
de,1164,15,alten,ADJ,alt
de,1164,16,so,ADV,so
de,1164,17,mühelos,ADV,mühelos
de,1164,18,ertrug,VERB,ertragen
de,1164,19,.,PUNCT,--
de,1183,0,Immer,ADV,immer
de,1183,1,war,AUX,sein
de,1183,2,noch,ADV,noch
de,1183,3,ein,DET,ein
